L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-load-misses,L2-store-misses,cycles,instructions,ns
4422536,6,7560,2517,1022267,4985,607,1693,6444,2621,190017283,491142078,50282443
4514557,2,2347,2565,1025523,7081,500,1184,4986,2568,189318039,488491520,50309171
4339240,37,2664,2704,1008602,4295,478,1231,5155,2816,190279370,493838782,50281262
4357903,2,2314,2649,1011038,2669,414,1165,3228,2656,190005756,493244487,50307741
4441636,0,2325,2557,1028305,4477,517,1213,5130,4327,189236572,487675163,50273129
4663107,23,2861,3610,1050892,7421,520,1222,4615,2615,189875768,486927140,50315636
4577243,8,2667,4112,1053409,5402,521,1158,4796,2552,189719901,492085462,50280571
4596664,13,2035,3232,991824,3050,396,1220,4623,3620,189410606,484753563,50316409
4735736,36,10912,3350,1010528,12089,691,1219,6764,2948,187187394,478317244,50278731
11211650,76,4723,115505,171046,11082,3881,53,11201,51228,188630077,498604322,50328730
11896197,5,2857,13,170847,11126,3866,31,10113,5,188976927,528097053,50306181
8849929,15,2732,5,169137,10435,3846,91,13631,84,187656685,476402449,50277670
5380300,1,4365,124,327073,12146,3560,69,11923,69,187522163,418510189,50277912
4990334,3,2148,76,335737,15845,3926,84,11698,84,188849433,437019389,50345251
5305095,1,1842,74,332460,10849,3777,110,10943,50,187732762,436475885,50288506
5224989,9,2239,47,325744,9498,3727,84,9696,50,189842255,439157009,50316795
5387335,7,1792,112,332217,13740,3938,141,12347,94,188314928,434478959,50293088
9116047,71,4384,60948,264839,10906,3592,91,15062,123482,174980173,407065981,50328930
12711973,27,4379,19,138651,7660,2923,69,8291,6,190339495,500191679,50302979
11686220,39,2890,42,129932,7909,2808,72,8716,59,182494478,417026464,50317827
12138547,8,2973,3,138481,7948,2917,85,8202,18,183310695,481954610,50297241
8956846,12,2191,113,222004,8912,2886,85,8419,25,188370121,469778357,50322899
5717936,16,1873,37,233097,8737,2912,77,8774,9,189790390,425933274,50292089
6090886,2,1805,35,232279,9980,2747,87,8464,0,189355782,427494079,50312697
5311433,16,1784,29,228313,9332,2801,90,9836,39,190374818,429316283,50328218
5786521,18,1807,41,235061,13778,2915,96,8907,32,189377121,424871499,50319288
5559286,2,1548,41,235561,8579,2856,46,8244,22,189796567,434590846,50285756
5906516,8,1761,25,238564,11575,3198,157,11770,68,189400283,427043503,50324584
5950692,5,1868,67,234986,9434,2966,116,9847,79,189227134,428044590,50285451
8388161,9,2096,50,227317,10601,7166,7918,20863,144013,189124711,460660051,50331220
12026270,11,1876,4,181394,11078,3860,40,10645,0,189837923,533411172,50308269
11731363,13,5182,13,174390,9627,3598,40,10171,6,177401104,494346756,50283466
7520481,17,2790,78,180393,13992,4057,210,16561,113,185971167,448217981,50313226
5390342,9,3016,70,336435,12269,3753,84,11354,66,189414256,447120782,50337696
4926157,21,2823,86,334074,10475,3790,132,10073,103,189484292,446527326,50288708
5175356,5,2598,59,336076,9355,3899,138,13538,116,189043344,445674666,50314403
5212357,15,2729,65,317477,11596,3502,94,12559,56,186746206,439103610,50297777
5309519,3,2500,116,323193,15241,3677,116,12312,81,188967537,445892133,50293125
7667881,31,1959,28,257974,11151,3677,4154,23207,228725,189095058,459892885,50300177
8784800,8,2138,5,119754,7391,2746,37,7661,53,189617448,493101304,50325877
8683468,2,1602,26,118323,7556,2778,31,7868,21,186848051,489054266,50278337
8796401,6,1708,1,120315,7717,2769,50,7827,6,190163929,496043497,50314543
4993666,12,1832,12,262122,8768,2930,27,11603,31,190349915,473175249,50272941
4704533,12,2089,4,286577,8216,3247,5,10386,0,189615583,465069123,50307353
4266340,8,1822,4,278992,9788,3461,10,11452,12,189803307,467146647,50288919
4521070,6,1947,8,283544,11895,3337,5,9677,16,189669945,465616606,50318504
4207499,0,1814,0,284115,8554,3213,0,8779,0,189470551,466929281,50282455
4727715,4,1939,4,286766,10017,3195,8,8138,10,189432189,466854796,50319527
4611135,8,1868,0,280451,8959,3252,5,8361,16,188599875,464681239,50282788
8841292,107,4350,12,104479,6013,2189,59,5720,194365,189409303,471619669,50320010
9277260,0,2948,16,101160,6264,2139,59,5858,10,188379868,493897068,50345705
8734320,13,5719,0,100920,6238,2166,44,6231,82,183850514,480705568,50305091
9137861,0,2400,51,102643,6173,2159,50,6192,6,187314061,486710596,50299870
9326853,0,3078,1,102622,5956,2166,53,6066,0,188293041,492106608,50320160
5479145,13,2678,22,207921,9898,2508,0,7719,18,189733615,451277265,50278842
5115852,21,2375,0,203902,8049,2498,6,7128,0,189845174,447576717,50315122
5081385,5,2045,0,208366,7598,2529,9,11347,12,188882343,450605544,50279794
4450237,3,3664,3,199753,10156,2518,6,9159,12,189218201,450259621,50358805
5147402,1,3664,3,199817,9431,2659,9,7928,12,188253908,449881122,50301036
4679858,0,2155,17,185385,10544,2646,0,9089,0,189686941,450005919,50321821
4631663,2,2382,3,197251,7553,2416,9,8176,6,188279305,446809350,50281628
5435368,14,1809,17,207107,8957,2578,6,8774,9,190178831,457690055,50322103
4942447,6,2472,0,195064,6761,2307,20,7431,12,188891535,447865773,50280772
5488485,2,4146,141847,147624,18615,2634,8,6537,0,188971049,449991155,50281941
8890030,35,2274,4,132856,8718,2851,30,8197,6,190520888,502681346,50325885
8709918,14,2253,8,135560,7927,2846,41,7655,0,188347122,494080734,50307607
8762428,10,2430,4,132424,8037,2855,22,7284,0,189203373,500409838,50276988
8387143,12,2983,4,298711,11053,3218,21,7818,0,189611824,491208095,50314426
4566333,20,3366,8,287652,9364,3274,2,9069,11,188636687,471215517,50276088
4635612,1,2993,16,287192,8647,3292,5,8676,0,189349353,471760332,50313623
4542767,22,3327,8,292462,7707,3232,3,9833,11,188948958,477782348,50255642
4325676,15,5011,12,274478,8358,3401,25,10880,43,181931719,444787778,50321613
4606688,34,5191,20,293847,11924,3537,15,13748,39,185991384,468283103,50319571
4734903,0,2481,7,287239,8998,3255,3,9101,0,188890335,472909894,50322166
7451466,1,4885,136040,539456,19922,836,2027,6337,4294,187995332,483519933,50286110
8866002,0,1339,4238,860866,6024,673,1956,6304,4208,189081638,491723118,50347660
8742214,5,3434,4192,816561,5809,565,1985,5938,4263,189748453,485722950,50269895
9073910,5,1292,4208,764972,5789,562,2012,5622,4169,190510742,493292943,50316711
8511300,22,2088,3994,895676,6332,581,1991,6109,4118,188782740,487605348,50285325
4947434,19,2761,2987,1153677,9185,465,1302,5741,3944,189276187,469092632,50306971
4818301,16,2621,3019,1135468,5685,546,1249,3803,2727,189028270,474494086,50275801
5108260,29,2165,3260,1136094,3840,399,1320,6200,2832,190477350,476049281,50313382
4866119,0,1501,3031,1150410,3929,396,1310,2949,2955,189018285,467191764,50280699
4600122,0,2078,3468,1023702,4790,540,1336,3888,2887,190568182,483958392,50334580
4619523,16,2991,3814,1092547,5227,523,1247,4552,2994,189368585,485521284,50378050
4752765,0,1456,2915,1133717,3423,337,1324,3912,3873,188319444,473165457,50310442
4830685,6,1445,2947,1055707,6770,599,1323,11370,2888,189545770,472517677,50276899
4756243,4,1606,2901,1113217,4412,403,1293,4603,2867,189935744,478317177,50319334
4741027,0,1665,2873,1115043,3823,379,1276,2487,2897,189117813,472655927,50277029
4902939,0,1668,2889,1182849,12784,610,1340,8226,3092,189678610,472747857,50319409
4881332,7,1709,2872,1146590,4286,474,1292,4709,3463,188920642,472895059,50277206
4917612,1,2094,2884,1067154,3569,468,1239,10161,3941,181043605,452297344,50312243
5175488,63,3376,4276,1174169,8244,427,1355,4348,128090,189040165,460265343,50309389
12745637,34,3914,12,140340,8015,2904,110,8147,89194,188400359,493381894,50359353
12626707,17,2594,5,132806,8088,2904,97,8169,12,189485549,503016943,50282132
12490919,17,2456,0,129919,7780,2886,122,8371,6,188432263,502272241,50316383
8107223,5,2033,40,140392,8261,2938,131,12361,100,188799197,452679811,50276927
5929729,17,1819,30,233411,8993,2794,75,8364,25,190257754,426247855,50316256
6011417,21,2128,84,237193,8594,2715,72,8635,43,189089379,427847856,50289779
5246327,22,1629,38,226908,9484,2880,91,8773,69,190218414,434542612,50315787
6185563,11,1715,19,238319,9951,2850,66,8813,84,189670490,436495378,50280010
5509034,12,1573,30,237226,9461,2836,66,8428,15,190186089,435219712,50328395
6023000,0,1639,80,234334,11913,2727,78,9352,21,189466126,433907277,50279519
5746694,20,1746,84,232146,10701,3003,81,9620,72,190470615,427346941,50304779
6182924,23,1483,144700,200409,19005,6796,91,9062,25,189813309,427368398,50291427
12260483,18,1765,0,177804,10679,3828,43,10944,0,190512132,525629822,50326190
12154452,29,1967,4,183965,10297,3787,55,10869,0,189762121,528728702,50282676
12079905,23,2547,102,310564,14699,3783,87,11185,11,190300712,521729720,50310747
5231070,4,2622,46,325949,11372,3542,96,10944,60,189099160,443248420,50279110
5148880,4,2525,62,320391,10423,3546,118,11902,85,189505537,445683761,50338298
5107577,29,2169,62,330571,13539,4067,90,10166,65,189799650,448298335,50297400
5024118,22,2355,62,323576,11484,3652,150,16060,109,189689827,445282027,50325656
5406311,19,3095,159,330825,12271,3591,119,12025,82,186933256,441055902,50306416
6893637,7,2171,54,288856,23023,9943,9078,8522,24,189170646,471778034,50326181
8428561,5,2171,17,114725,7631,2766,31,8141,14,186547709,488042004,50298695
8426334,0,1534,22,121580,7712,2794,40,7838,18,188000127,494380688,50323618
8134170,22,6589,32,120988,8286,2794,44,8364,97,178408793,463104453,50314355
5573218,19,2672,13,120191,11999,3547,22,15521,18,186717125,463425844,50325599
4665394,7,2032,3,280291,9882,3279,9,10127,0,187936055,467231662,50313766
4089729,7,1952,7,281907,13658,3434,15,10315,0,189347451,467366423,50321304
4647785,11,1828,7,277272,9686,3237,6,8457,6,190106050,470707530,50286524
4249205,0,2083,5,292391,9339,3233,6,8445,0,190487412,476845653,50322849
4758189,6,1697,3,289255,8540,3261,3,7566,12,189501467,465963035,50279090
4633077,4,1891,15,282691,8751,3270,15,8655,0,189377875,466373247,50320413
9233042,6,2537,7,160485,6212,6857,7654,19205,223546,188665630,468324071,50281649
9518756,4,2805,18,98272,5741,2194,30,6025,9,189652331,494355248,50323161
9065645,10,2440,4,99787,6233,2142,33,6215,3,189759254,493955486,50279127
8957889,8,2114,0,103272,6188,2206,49,5655,0,190485053,495281490,50304215
9233069,2,2729,0,100351,6509,2162,49,6740,0,188225404,489221751,50273449
6580323,12,2327,4,207972,7915,2269,16,6618,0,189932203,466537064,50313381
4932279,2,2199,0,201147,9524,2462,8,15378,46,185722479,440983288,50255921
4898014,8,4004,25,193795,13451,2801,14,15489,62,178251717,410393124,50417539
4694744,5,3035,4,197081,8417,2553,6,8603,0,188365533,449817383,50313004
4580967,0,3040,0,195661,7732,2357,6,8107,5,188593116,448281064,50316211
4977248,0,2225,8,206873,8918,2393,3,7142,0,189423740,446977230,50281269
4700255,5,2588,3,205636,7373,2498,6,7361,6,189111010,449944578,50359836
4515844,13,6657,68,207214,8646,2566,37,17145,172,161026074,375450106,50255675
4955157,1,4978,61,190039,9232,2404,25,8646,6,189218119,438595970,50374955
5373449,3,2440,3,201682,9117,2545,0,8196,0,189800135,449225306,50290878
8310068,5,4022,178369,116293,16082,2748,31,8290,50,187424418,490087835,50285202
8782294,5,1758,19,132413,8225,2784,28,7703,6,189818263,503436687,50298758
8711504,0,1638,3,132306,7789,2874,37,7405,0,189309435,497438140,50291452
8835396,22,2532,22,187901,9266,2875,37,7872,0,190109894,503169675,50307498
4609241,10,2560,7,298676,10347,3401,12,9093,12,189461290,471407964,50282975
4724107,25,2311,15,284246,9590,3235,6,8041,0,190444138,471996318,50275172
4346900,20,2826,3,285025,8641,3297,0,9277,6,189808112,473595786,50305674
4640283,27,2512,4,270925,8321,3333,8,10761,0,190399978,471532170,50285526
4335220,20,2422,12,286289,8376,3112,2,8059,0,190404468,470941593,50286141
4691529,10,2628,8,288334,8581,3479,10,12835,12,188943548,469653017,50301147
4930835,6,4001,146068,186737,23472,3687,35,9371,5,189246403,480100615,50308027
12280060,20,2757,33,163351,10860,3844,52,10585,32,189196128,524339371,50299372
11863683,4,2687,77,153740,11934,3678,46,11120,0,189136123,525309450,50283784
10466857,18,3102,129,345123,12512,3760,86,10971,82,188942309,493709909,50304322
5387793,1,1675,52,338047,8981,3675,125,12068,71,188095149,433444028,50259291
5025034,19,10170,111,325258,12140,3663,66,12541,98,183629721,417077699,50371495
5359789,0,1839,83,340388,13279,3785,100,10223,68,190117911,444091572,50303168
5240555,13,1872,44,334488,11557,3605,62,13738,120,188407550,434489269,50288422
5617043,5,2034,105,337243,11153,3672,94,11676,84,190318903,440327606,50315773
8587571,63,4233,137809,558390,6203,754,1684,5873,3962,188355463,479370577,50288219
9866357,5,4400,3780,728827,5429,638,1671,5181,4326,185002068,476580032,50300313
10061368,13,1954,3892,659917,4755,562,1719,5409,3932,190121383,494045898,50295308
9896396,32,2246,3916,705568,4771,546,1703,4787,3973,190296614,497929353,50280018
10108538,30,1915,3814,705463,7342,860,3440,6154,3900,189986391,494261115,50277082
8140191,10,2598,3170,794578,5378,540,1737,5550,3821,188934848,481049996,50284143
5707684,6,2193,2671,969248,6066,522,1209,5759,2702,190046367,474059826,50271953
5513148,20,3383,3482,929941,5833,558,1115,4559,2517,189211220,481665465,50280585
5734026,6,2727,3242,926194,3347,352,1144,4758,3541,190379863,476002845,50282260
5826545,6,2011,2782,931770,9626,698,1251,5942,2950,189405406,475673307,50280797
5255851,12,2805,2612,897514,4371,404,1160,5793,7560,190077496,478903202,50278247
5263252,62,3204,2546,895691,6317,750,1211,6089,4084,190464810,495993016,50298527
5432436,12,3112,3556,883714,4307,456,1125,3554,2661,189330854,484862583,50282432
5659977,14,9758,2481,866818,17622,902,1201,11692,2680,186965217,474455793,50287491
5338836,0,2204,2567,903490,4231,462,1135,5942,2707,184065571,465845132,50306074
5552531,6,2915,2900,916636,3316,628,1777,4863,4123,189511293,479117378,50298426
5115436,1,2772,2896,924058,7019,641,1160,4787,2567,188607726,478285536,50285863
5846572,3,3426,2569,888826,7559,735,2184,8451,3477,186003258,462999048,50289310
5575223,0,3989,2711,955100,8163,726,1194,6453,2584,187002352,472132537,50294564
5724517,3,4916,2524,920624,6512,562,1137,4707,2447,186442379,463565634,50297292
5259285,26,3822,2429,908982,6485,529,1179,9089,2637,187466349,474814017,50411564
8004688,65,4237,1856,970068,6873,452,1181,4003,233575,190320952,469009216,50289972
11875313,28,2310,11,188166,10291,3816,84,10826,0,189252635,523937030,50301720
12083404,22,2186,0,189044,10562,3853,37,9943,0,189396542,524559779,50278199
6529896,21,2635,43,198803,10377,3841,88,13734,141,189562903,470893889,50299298
5482550,17,2209,66,331037,11449,3630,94,11763,84,189535044,448405481,50284663
4853664,35,2214,86,328907,13838,3920,122,10921,69,190324983,452805419,50340664
5429643,33,2185,53,324886,9993,3741,135,9350,91,190105984,450972907,50286205
5019503,23,2183,68,320839,9715,3610,62,10465,37,190107469,445671868,50287983
5289490,31,2415,76,320832,12954,3781,169,13272,94,189103904,446581138,50285170
6351837,100,4342,155844,154872,9746,3350,90,10896,56,189280582,444100550,50296149
9021847,6,1736,33,119280,7395,2761,21,7238,0,189998812,496593881,50342918
8863321,4,1600,0,119195,7088,2814,19,7786,6,189842029,494849395,50272911
8662370,4,5370,62,117876,7398,2715,41,7669,0,189600068,497319932,50288539
6864816,10,2256,25,290428,10187,3183,2,9133,19,188138929,482583298,50295003
4598102,0,1969,4,282566,7693,3174,16,8051,5,188717804,465085210,50287925
4369846,11,1762,8,278265,9064,3347,11,10992,5,189776150,470986764,50289136
4464988,7,2019,12,290382,11371,3476,0,13302,5,188219717,465615994,50286923
4394850,7,2106,0,275087,9161,3238,3,8865,10,188096308,462575317,50326449
4565659,0,2015,12,291451,12894,3518,0,10651,5,188150889,463318518,50293128
4698227,3,1989,7,287263,8865,3277,9,8582,25,188172828,464886885,50281250
8459156,120,5466,137067,101025,6504,2187,47,5947,18,187948400,477459686,50295960
9072649,0,2253,5,96736,6680,2200,47,6312,0,189274674,492722108,50302272
9388818,5,2315,3,105511,6112,2246,37,5682,0,190008568,502700185,50286752
9227959,47,2570,3,95020,5365,2158,59,5840,0,190020333,492149713,50269908
9376343,3,2653,0,98934,5747,2206,21,5505,3,190391424,493655445,50279963
5075835,1,2977,19,189025,13558,2790,12,8942,0,189120918,451011496,50270093
5126369,14,2339,3,201568,8122,2514,0,8883,0,189864840,453455683,50297758
5139605,18,2382,7,208903,7677,2570,0,7991,0,189802057,452585862,50279190
4481869,2,2216,7,190217,8049,2395,3,8183,6,189142222,448598840,50285046
4987791,8,2118,12,205526,9903,2794,8,8419,12,189822424,453233775,50285423
4831114,14,2244,18,193965,9431,2511,16,10303,12,190484899,450031854,50283905
4582042,10,2208,8,201397,6271,2284,13,7210,0,189818861,448289690,50316586
5048815,10,5239,71,201508,11670,2573,5,8923,0,188714982,433279594,50292054
5057151,6,2150,10,200945,8361,2311,0,8090,21,188398504,452317506,50298147
5396678,0,2032,12,171000,18908,6667,6842,9610,5,189265441,459993872,50292529
8829480,23,2173,0,130702,8314,2882,35,8494,8,189517864,501496514,50310117
8499383,11,1753,12,135801,8013,2784,29,7580,5,186958716,493371952,50281690
8631759,5,3842,12,130950,8185,2842,43,7578,5,185790823,490698271,50281395
7412504,1,2372,4,221670,14430,3822,3,9867,11,188670150,483348481,50287412
4642129,5,2783,8,290235,9221,3224,0,9300,5,189422430,470400876,50275836
4402335,5,2511,7,287887,9896,3259,0,9013,21,188979803,469988822,50283767
4610804,26,4283,15,274828,9375,3303,12,8357,6,188565835,471447745,50288600
4295985,28,2840,0,281768,8143,3152,0,8370,0,188610430,468935323,50296683
4784525,76,2858,7,281715,7850,3340,0,9843,6,190396992,472951300,50285875
4641253,55,2548,7,292241,8124,3293,0,8284,18,188896232,469735085,50285320
12033835,7,3296,3,246526,21950,8132,7781,11577,18,188895129,521951244,50277521
12190800,27,2589,42,166312,10874,3822,40,11081,15,189576785,524970290,50303874
12199038,14,3174,7,171261,11794,3962,56,11273,0,189184471,528263718,50273973
5424797,14,1934,93,346271,15047,3988,116,11668,72,189792827,441491081,50279230
5357861,20,1856,43,326003,9992,3616,72,10315,56,189346879,439314683,50287567
5305354,10,1862,92,331197,12254,3973,98,10515,47,190100617,441258697,50284111
4986406,12,2740,56,327782,11627,3712,104,10382,59,189736916,441426057,50251663
5248544,2,2491,201,319156,11802,3657,112,11243,75,179915955,412926063,50298571
5556682,14,1857,89396,258602,20049,7259,3360,11848,86,189964954,437793201,50306865
12408810,20,3072,29,129407,8600,2980,82,8557,13,190085497,503815166,50301223
12168964,8,2642,2,136547,7709,2899,76,7785,0,189751624,501026388,50286963
12164577,4,2140,6,130944,8368,2856,88,7751,11,188885681,500280937,50276956
11313264,1,6124,83,189500,15256,3152,118,10696,65,188055674,473072521,50286005
5976972,3,1925,33,230674,9698,2784,72,9730,41,188597851,428502980,50306264
6137414,9,2311,18,240380,12051,3210,147,13634,22,189373422,428895357,50292708
5455314,1,1661,33,237725,9610,2861,94,9776,22,189244201,436809291,50303272
5746821,3,1944,30,244377,8211,3040,109,12769,44,187489454,424544212,50288415
5309125,9,2063,55,226633,8261,2739,66,8903,50,187686806,422699309,50305045
5813474,17,9181,42,242300,8323,2807,78,9073,56,179864832,401462831,50292601
5873293,5,1973,135,242506,10462,2904,110,9302,59,188647975,422837028,50301804
7554665,72,3634,134217,240527,10406,2803,62,8860,40,189227624,430804772,50287881
9213791,7,2065,4291,877139,5866,663,1958,5970,4087,187441840,489815977,50312226
9074548,7,1990,4452,837453,6667,710,1982,5570,4288,188866502,497621733,50272839
9226974,18,1953,4350,848816,6323,672,2001,5738,4383,188555268,499736615,50278321
9107283,6,2617,4383,860042,6307,586,2011,6731,4581,188900339,494640795,50280605
5649792,48,1619,3149,1060594,6659,588,2051,9807,4075,189203136,483422831,50275980
5000174,35,2182,3703,1112071,4564,525,1340,3927,2906,189167994,489026372,50273345
4786540,10,6181,3168,1123110,8641,706,1358,6965,3831,181749741,475952848,50286216
4950827,10,1642,2965,1159815,10449,659,1399,7005,2891,190422056,486162708,50297444
4843834,6,1823,2978,1057588,5654,409,1363,7905,3031,189935647,492019603,50301028
4599319,2,1812,3009,1069435,4890,432,1351,5341,2949,189310959,500998141,50246489
4746700,2,1804,2924,1103131,5109,389,1360,7560,3025,184203495,482389291,50302438
4819038,4,1858,3109,1126277,8700,656,1984,6232,3854,189290248,488310684,50294832
4707281,17,2366,3818,1104646,6206,493,1335,5985,2917,188647489,492372890,50289590
4601238,17,4775,3707,1113528,3212,515,1356,4816,4521,187785869,488270000,50276515
4934955,22,2513,3070,1151688,5376,392,1382,3944,3106,189730104,487937442,50286355
4914392,17,1860,3034,1190515,5523,569,1390,3753,2996,189639212,491067303,50278247
4779403,5,1893,2861,1100276,2879,446,1379,5604,2794,188752402,494864867,50283131
5042167,1,1643,2906,1115478,4082,348,1338,3708,2957,189014469,484610995,50293743
7569044,13,3091,149156,347039,21634,3342,18,7925,12,189083103,491022251,50283080
8531801,17,2240,38,116364,8162,2762,34,7901,6,189828858,494880416,50292443
8576252,1,1717,7,121535,7951,2819,53,7215,18,188900262,494297049,50287006
8731469,5,2114,13,115348,7861,2777,37,7653,3,188899797,492578263,50269164
4621835,9,2477,11,281398,13921,3462,3,9744,0,188899014,472050505,50276317
4718796,0,1775,11,287594,9042,3177,0,8073,6,188947442,466595336,50284748
4100265,8,1963,3,281349,9026,3355,9,8354,0,188874635,466618161,50290641
4604434,4,1864,3,280187,7989,3212,9,7988,12,187381177,462756856,50283333
3940980,2,3612,12,276577,10124,3256,5,11731,37,172915070,426858801,50288229
4688116,0,2252,16,292327,10476,3232,8,13671,6,188497382,466422229,50297188
4686527,12,1972,8,234157,18655,6922,6831,8942,0,189918972,465650004,50312750
9135872,8,3038,12,99595,6196,2097,21,6619,0,190210458,492130105,50300351
9292884,6,2975,18,99199,6125,2197,35,6402,57,190063982,491993107,50284831
9410762,2,2627,0,101310,5946,2164,60,6036,19,188357218,501062122,50284980
9273715,4,2557,0,97066,6639,2165,38,6062,0,190049595,501670292,50279887
8324867,9,3137,6,93772,6604,2548,32,10416,33,188910252,481295736,50271242
5057372,0,1979,8,204080,7800,2486,3,8216,10,188755601,448211462,50284132
5062171,0,2258,0,197844,8213,2453,9,7038,11,188873106,447864458,50280096
4797105,1,2081,12,200924,10393,2602,3,8532,0,188722721,449724502,50282931
4722438,5,2480,7,201749,7499,2511,9,7383,3,188409558,448651656,50292212
4895717,5,2339,15,206068,7338,2517,9,9428,3,190218193,449281987,50284740
4649739,5,2339,15,196734,6792,2487,3,7299,0,188730786,447597508,50387821
4921837,1,2304,3,197457,7974,2439,12,7833,0,188068706,444041686,50294991
5092727,13,2234,3,199791,10350,2906,6,9543,6,188239319,447458434,50277218
5051155,3,2140,0,208629,7019,2448,6,7899,6,188944897,446585748,50294369
8133715,85,3495,0,183493,7683,2401,0,10313,216538,188995223,457559173,50280367
8896646,2,2497,3,140571,8004,2885,15,7657,6,188649580,493510414,50302702
8861321,12,2095,3,132036,7438,2803,31,7686,6,190076899,496310068,50278846
8245798,2,3069,84,135758,7673,2659,31,9726,163,171738141,448613619,50277356
5425354,12,2738,12,246381,9445,2975,57,11562,40,189202524,480438189,50290114
4731902,8,2672,8,284536,9230,3161,0,9972,6,188129814,469307340,50295205
4436595,33,2704,8,272631,10514,3514,33,12753,18,190086562,476287873,50282125
4645967,20,3084,18,283737,12173,3536,10,10338,6,189898923,475871823,50288883
4303036,16,2403,4,277574,10208,3261,10,10261,5,189528644,472005240,50294665
4680526,10,2561,20,287579,11731,3320,0,9516,5,188144099,469261965,50307060
4662802,10,2398,0,288455,8632,3287,2,8542,5,188674309,470284019,50290431
10068333,88,4298,54981,170880,11085,3832,66,10105,122732,188739365,491450941,50300520
11823371,3,2521,4,165553,10811,3848,66,10545,19,189702357,529500529,50295232
10205672,26,2759,4,163364,10703,3902,87,13955,77,190008168,500263112,50279131
5274543,9,2146,92,326985,11079,3576,91,19145,158,173325629,399195590,50286575
5139791,0,1947,145,333755,16566,3844,119,12159,59,187955018,435366032,50298366
5364255,13,2247,87,331813,10385,3856,106,8603,72,188839053,435832341,50292080
5259691,5,1960,51,315917,9419,3755,72,9875,62,189244565,440043259,50288246
5270227,5,2213,72,335747,14086,3859,122,18056,194,183304018,422916501,50284996
9305027,61,4261,55,334638,12275,3667,103,12319,218267,189308347,444867349,50317664
12725847,26,2385,15,142317,8037,2945,78,7987,6,189841270,502463354,50298949
12466253,3,2296,9,133475,8178,2960,87,8377,6,188579049,500762561,50279219
12685692,6,2496,3,131915,7650,2925,94,8432,0,189226561,502854669,50284728
7211935,12,2055,68,184928,8115,2863,65,10837,116,183927394,441662039,50280337
5761583,10,2181,26,239110,9925,2749,97,8511,31,189512009,425420666,50292928
6020853,10,2011,75,229188,9234,2871,76,8981,37,189403741,426261773,50336855
5341761,18,2827,41,226825,10277,2928,85,9781,25,190402931,439535047,50266926
6032379,14,1617,54,231785,11966,2905,87,10156,66,188466692,427924344,50425606
5400229,14,1793,23,229121,9642,2655,65,8472,42,189936891,428102453,50300857
5713370,14,5237,52,193305,19220,3613,154,12521,38,188671518,421257167,50285808
6143387,4,2042,75,238419,10226,2780,93,11988,107,188877630,430469518,50296715
6890561,4,1559,29,233563,19696,7345,6852,20111,73262,189619865,448271507,50305891
11788019,29,2267,4,180130,10958,3837,39,10965,0,189718636,524226992,50297119
12266978,19,2579,0,181079,10118,3811,37,11070,0,189689146,523398221,50291172
9403691,21,2055,4,215381,14890,4128,179,13350,71,188951340,480438230,50273877
5402651,3,2871,50,326552,10971,3629,87,10223,51,189422106,448362015,50280317
5122937,5,2624,99,328750,11487,3736,91,11122,62,188726542,447864747,50287519
5167205,3,3368,84,336720,11117,3843,128,13939,91,188528829,445587294,50288017
5222074,5,2460,53,313281,10565,3717,94,10034,59,188243493,441598550,50281375
5373925,7,3173,89,330797,12743,3558,122,11127,69,188962431,447036591,50292251
1066726,2256,10487,189,239759,6636,5790,4210,24170,121615,132219337,278487391,35740732
102771,2009,93751,44,240509,3,0,1172,3,0,186870638,566311719,50102649
84767,693,61484,70,210064,572,176,5222,453,0,184971712,462597421,50393540
84600,634,75414,122,272201,2017,114,5015,1056,59,179697570,450273596,50375943
7423983,1046,29811,114,290098,3037,1974,81347,6216,53,189350703,451955467,50333159
7474604,608,20350,68,662864,5580,4562,21132,4376,0,189329203,451088977,50338340
7357445,192,11339,357,645527,4658,2089,9991,4442,3,189642382,466303069,50333824
7540365,144,10981,28,642630,4039,2079,13165,4948,6,186904080,460207214,50308202
7599460,159,11497,75,648187,4873,1954,10606,4497,3,190579022,467271993,50333795
7466143,190,12206,20,673526,4776,1937,12455,4607,40,187630854,460430020,50302273
4817573,125,16164,50,1068598,7728,1874,8926,10327,181,189779574,459463328,50337788
4811080,90,15586,96,990081,4860,1541,6775,5137,41,187354680,461607826,50301362
4861760,98,16256,106,1015185,7852,1643,9059,9232,222,189921073,467962370,50334032
4995536,100,15915,121,1056520,6190,1469,7953,5187,131,189089403,462625222,50335562
4640567,102,16058,79,1028306,7465,1588,7883,7275,145,189070166,468859951,50380941
4424157,112,16644,215,944506,6998,1606,6762,5357,676,188524953,472004540,50302134
4685227,99,15884,132,966263,5267,1673,8413,8212,268,189173574,469961656,50342665
4560859,87,15832,100,1026723,8693,1704,7511,6338,234,188140150,468090649,50305286
4659099,110,15275,93,989061,8469,1761,8645,9853,166,189690678,468816033,50336500
4515145,131,17684,160,991060,8048,1641,8469,5878,28,189999579,468585067,50319689
4770885,126,16722,173,979226,5278,1425,8707,6637,62,189332270,467991975,50332049
4726671,128,17398,160,993956,8352,1615,7966,10116,220,189244822,461710341,50301812
