L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-load-misses,L2-store-misses,cycles,instructions,ns
4860171,1620,314335,1186,483205,8789,884,46,90,0,185364954,495217962,50120771
5096047,118,163993,0,372443,0,188,0,0,0,189785246,506581357,50284635
5415815,133,154500,15,413746,46,122,0,0,0,189977260,506660841,50247724
6983015,410,478945,0,579626,390,189,47,266,0,189646824,482251993,50251365
7927385,605,799001,0,772929,63,223,0,56,0,190237726,445489729,50248571
8378974,919,838553,0,802690,0,377,0,0,0,190241711,447459246,50248114
8200538,787,897478,0,750234,13,311,2,15,0,189904970,445650417,50252278
8503123,814,880968,0,792421,0,272,2,0,0,190242263,447292515,50247991
8408738,868,836662,0,833588,0,294,0,0,0,189888736,440290529,50239784
8467260,623,867291,0,774097,3,181,0,5,0,188373204,435368061,50252657
8826100,699,1014718,0,789404,0,200,2,5,0,189352040,432112970,50248872
7994759,720,950244,768,797143,1765,144,2,261,44,184471920,405355072,50253592
8656012,798,1048228,0,809315,12,147,0,396,0,188283273,432841544,50277133
9034132,1385,1182438,0,849519,69,295,0,5,0,188871404,421807986,50251269
9208351,1484,1154230,4,783336,9,216,0,8,0,189801458,434804182,50253200
9617577,2126,1264907,0,711791,3,94,0,21,0,189939158,433060820,50253641
9832653,1290,1400336,0,699319,0,251,3,370,12,188807788,430116037,50249061
9747922,953,1348861,0,723966,15,270,3,6,0,188630082,430996161,50253124
9983668,901,1407491,0,718503,0,310,0,3,0,189928689,433694499,50255082
9828254,796,1423585,0,736644,31,210,0,37,0,188655063,428636365,50251393
9738673,775,1427218,0,714541,3,194,0,0,0,189678575,431444677,50256108
9904962,507,1431687,0,723044,3,207,0,3,0,189648022,432962874,50248062
10057102,609,1466291,0,755352,0,2617,6,9,0,188601048,431655775,50206619
9729590,557,1370990,24,710117,2156,543,6,2032,6,185953461,424618039,50254270
9822588,634,1385744,0,719184,22,216,0,97,0,187799998,429466836,50278871
9961624,749,1408676,0,689049,22,357,3,9,0,189055428,428289012,50250232
9947378,563,1369322,0,672992,5,280,9,21,0,189962172,434556101,50255032
9948837,542,1375521,0,740245,0,308,8,3,0,190260338,437989050,50252989
9952952,582,1304632,0,821559,0,363,5,0,0,190239939,435013707,50247331
9908462,739,1310415,0,784172,2,189,2,0,0,189949749,430998804,50251913
9905997,515,1296728,0,741032,0,167,2,2,0,190049406,435387042,50247548
10023714,594,1288012,0,717066,21,451,0,0,0,189643509,438224923,50248237
9888526,567,1306043,0,668130,0,258,2,5,0,189634399,440881226,50256345
10034102,586,1345896,0,714780,15,182,2,11,0,189299834,435192923,50249779
9821446,723,1301442,0,724339,6,373,6,5,0,189941139,435938848,50253845
9655711,871,1222701,83,707398,185,179,3,42,38,183012110,421495815,50250659
9969210,1444,1333410,0,729595,439,389,0,377,5,188553334,434213363,50283682
9853222,1307,1349715,0,720749,18,279,0,0,0,188848636,426005795,50259290
9807408,1897,1279773,0,751462,15,229,0,31,0,189636314,433320458,50249500
9942915,2098,1431618,0,718681,28,232,3,9,0,188869866,437659282,50248942
10014616,2128,1291679,0,651316,3,266,3,0,0,189655439,440413309,50253335
10002027,1259,1471390,0,708875,9,210,0,12,0,188463988,441114041,50248309
10053281,1596,1334279,0,607841,0,153,3,6,0,189639208,443589056,50248578
10016714,2588,1398135,0,619532,40,241,21,9,0,189594055,450766466,50252072
9876143,1036,1267094,0,579014,17,216,0,3,0,186149631,445232197,50250837
9567223,638,1286593,0,448044,44,194,0,9,0,178441888,426547994,50249534
9318113,1123,1223182,11,650575,283,228,0,179,0,174442816,413201044,50292156
9107864,2062,1259678,0,666004,1883,112,0,1102,47,171911308,409181359,50246253
9152417,2108,1402264,6,465398,187,126,0,411,0,171331512,402331460,50274315
9105396,3287,1329826,4,511971,118,154,0,183,0,171707126,404450250,50258400
10106133,8366,1409048,0,593339,148,198,2,134,0,188766775,446384168,50250593
10100373,5371,1559406,4,594552,142,181,0,88,3,187679811,442551590,50257681
10534369,10748,1614018,0,569956,34,123,0,66,0,189144651,444656763,50254364
10354965,6076,1531833,0,444649,6,117,8,33,0,183459440,432732027,50252372
9862196,12774,1529141,0,533750,25,131,2,38,0,177174853,419132266,50253541
9599235,8524,1510111,4,481438,87,144,0,104,11,174113196,413345011,50272722
8893851,15529,1373899,860,398148,16431,154,0,9791,581,164314942,385710380,50322492
7897639,10199,1623697,368,366389,4864,358,28,7019,725,161390688,345059339,50344905
7922778,14021,1619467,447,444883,5350,341,43,5482,694,162363417,327515601,50239326
8692808,7955,1593378,727,424254,4456,545,18,4635,615,166183267,352118721,50214277
9107658,19799,1841885,576,454341,5546,398,28,5590,643,165956862,373204532,50253032
9300679,10189,1674593,222,388732,2257,244,37,1902,244,172664782,397684384,50240594
9124827,21261,1859883,273,477436,3184,550,22,2957,339,170764020,394823182,50291599
9234082,15329,1569558,389,457509,2930,207,18,3113,132,170046578,404261432,50409087
9194163,23575,1740944,428,430406,4067,266,9,2708,182,165402250,398150951,50250726
8661278,17454,1431791,508,396138,1746,147,3,4626,876,157663298,369013373,50283332
8519920,23709,1576876,485,301417,7598,295,78,3450,172,163174286,350690342,50316936
8757052,20854,1491789,241,351079,2368,316,34,1653,138,164500076,356656742,50279318
8395051,21597,1632202,357,388782,2461,437,59,1372,244,160861767,373051572,50253764
8198957,16395,1739013,324,383167,2596,535,42,2059,238,162753752,350870965,50312501
9269730,19306,1741946,180,390124,3160,186,35,2184,154,161360317,377933964,50305757
3425009,9422,534139,6576,35912,1721,72,9,1016,1034,64099867,148531027,19334664
4263502,3229,770065,990,541295,9934,196,15,193,6,168625665,455214347,50072830
4530765,302,283232,38,343354,166,191,18,132,6,168149952,446202412,50292883
4486763,178,371317,99,383309,633,163,9,1469,348,161074024,427619654,50237692
5449217,342,425810,379,404913,1446,107,12,863,185,158772306,402270981,50396879
6594434,655,750062,365,638887,3995,410,94,2774,100,169939480,399536223,50267754
6707974,522,902590,122,674218,3685,563,72,3965,472,165672958,386137009,50269673
7395386,588,895987,50,666740,1569,497,66,1266,25,169548172,400195400,50313589
7453337,586,893580,41,720856,1456,495,63,1400,37,170892129,401792542,50262303
7348048,535,1013479,20,651683,1464,452,57,1480,31,169150633,396347158,50272428
7179397,652,1010917,54,788172,1455,279,35,2581,79,168724427,390813021,50355547
7742040,351,927563,445,852483,480,156,0,338,165,181597458,411179785,50240020
8219430,322,851412,995,808397,924,123,2,151,32,183031921,421729568,50301226
8539498,379,1023120,8,748953,376,301,0,492,11,182193521,422912829,50267578
8274589,401,1022756,8,774855,15,116,3,101,5,174635486,402826638,50264770
8255425,445,1094649,20,743031,866,464,75,1034,46,172774618,389682965,50260606
7781649,612,1093624,1091,707633,2352,424,50,1146,112,168977626,371511471,50259713
8284464,388,1092616,16,761352,213,169,15,163,20,173129885,393623022,50277302
8747391,321,1122840,0,840096,34,172,3,28,0,173635361,406798316,50255024
8870885,379,1229593,0,774131,12,270,3,3,0,172305579,389962153,50251628
9307657,344,1292477,0,664405,9,197,0,34,0,177422778,413765848,50251594
9807706,455,1339269,0,706522,0,200,3,0,0,189649663,438322716,50254490
9492421,358,1376337,0,714128,0,138,0,0,0,179626988,416698448,50240062
9172273,384,1329220,0,609873,3,131,0,3,0,175330251,401783338,50250564
8082441,932,1567141,4538,579305,9739,91,3,8369,65,171695320,360377105,50226019
7122336,580,1767377,6705,584227,35771,1213,110,28053,4610,166436199,303902275,50329372
7838828,523,1809394,1280,529125,15224,757,88,13785,3686,172244654,308248982,50364555
8328291,334,1124110,1955,662617,16108,449,15,15892,2730,161957929,366442287,50289593
7978365,232,1183650,5790,656274,20644,214,0,21351,4055,166112936,357879618,50268747
7797161,423,1418097,3985,582976,20636,936,71,30864,5111,164135348,340801198,50278510
7130942,690,1310964,3558,593574,16381,450,52,19312,3668,159688295,303373553,50308615
8278479,500,1356221,2461,637511,18778,395,16,18667,3060,170245807,348705853,50333268
7738633,756,1376167,3263,596707,17303,361,24,14531,1951,165445621,330894024,50288131
7384989,707,1248247,2860,654426,12415,341,49,10555,2488,164858331,341769857,50358218
9360402,391,1280819,8,811495,72,141,5,1347,63,178508668,413429142,50318682
9418846,358,1253339,12,726904,2579,148,12,4800,172,182192471,418024878,50343853
9291847,290,1192562,4,661797,87,157,3,149,11,179597371,414311569,50270889
9119689,304,1162490,14,633497,150,285,3,125,0,175110975,410161713,50261507
9008428,321,1201854,88,594839,2519,160,0,2873,188,165341460,388875237,50252274
8798731,275,1124774,695,611612,10475,116,3,3028,163,165713411,382251817,50303528
8666144,311,1111500,133,639361,1548,364,3,1860,219,160995529,370768460,50277706
8734825,277,1144324,189,621947,1400,232,6,1212,50,162273793,377729580,50244518
8807886,344,1139039,128,573343,2278,270,9,1715,138,161707753,379093590,50274041
8391550,287,1134528,95,586259,1285,157,0,1806,128,162060041,368574073,50273260
8399277,302,1171895,74,634363,1217,402,6,1384,34,160830887,367556672,50354946
8535797,394,1184119,109,661602,1464,279,0,11306,1530,166536137,369475630,50250904
8736003,295,1168320,47,615076,987,232,6,1291,97,162326289,378988746,50290472
8903019,343,1261877,28,598356,982,192,0,1102,34,170309620,397852048,50275133
8609071,299,1223308,1046,481006,1707,132,3,1304,311,164383877,377013876,50281339
8824552,286,1285286,226,546366,2175,236,5,1121,72,167947079,388587772,50261292
9018608,236,1115364,113,623063,2108,242,0,2969,411,168516585,397627201,50261792
8904921,257,1207214,98,483668,1001,74,0,1196,223,170355321,409144535,50277315
9162834,284,1139098,117,568902,1414,101,2,1177,161,166242957,401345084,50266091
9022719,349,1248982,64,566714,835,55,0,1127,145,171175854,401303503,50283077
9414111,316,1299217,8,514157,493,202,0,730,27,175536171,415516295,50312102
9378368,347,1374314,79,577737,603,141,0,311,63,173623315,411127080,50257745
9303254,243,1323502,29,667236,380,166,0,126,5,172739752,406174353,50261868
9088435,216,1317978,29,578192,669,131,0,822,60,173608112,404305559,50273037
9223606,267,1373545,79,466182,901,106,0,1552,159,168886034,404192747,50263399
9242837,417,1442206,99,467506,917,197,3,845,94,168336360,398274567,50269315
9498873,557,1529358,120,523444,843,147,0,992,122,169456158,399094582,50271670
9421669,492,1449684,255,463180,1288,113,0,1071,126,167354335,397036306,50426941
8909774,464,1466816,89,479488,706,188,3,707,91,166242541,391480485,50305688
9091233,337,1421472,91,551090,604,129,3,843,122,166047142,397007906,50281563
8906657,306,1381087,162,453710,775,103,6,838,65,166554017,400870993,50238662
8851455,478,1402235,293,386472,1377,154,3,7606,1050,159344710,364790314,50337784
8842959,324,1554182,1244,545089,8513,263,3,13140,1932,168272054,385680856,50257155
10148826,268,1619627,993,352492,9262,191,6,10119,1349,173691023,410553498,50325732
10340453,417,1666401,309,442326,5632,137,3,8660,1124,171962346,430580379,50352243
10899623,400,1654833,3,455403,159,96,0,210,0,187777287,466884994,50282477
10889340,312,1632301,0,447774,104,118,0,182,0,188466322,465701372,50251299
10881845,284,1581802,0,416468,5,132,2,0,0,190044006,467204594,50255004
10776395,322,1644538,0,426498,22,126,5,118,50,190268217,470996754,50252237
10975853,309,1577408,4,367665,0,126,2,5,0,189188987,474458314,50248543
11135369,328,1711650,0,372344,0,107,13,0,0,189672501,478091415,50254106
11707876,314,1690901,33,341964,821,38,5,305,0,188727029,477287018,50288439
3929514,417,622718,1116,910753,910753,910753,14,157,42,68628979,169361772,18290752
10078943,2510,814288,269,924394,2502,134,0,53,0,372050340,1006217286,100103658
13014332,481,685283,7,1009878,488,266,3,62,0,378491868,990571570,100297683
16332587,682,1587514,0,1465608,63,442,0,18,0,378030347,894259077,100255957
16764265,659,1680470,0,1579491,2,428,2,3,0,376863423,877362807,100250452
16392989,607,1875333,0,1610805,166,398,27,8,0,377556265,870706223,100249041
17394825,601,2007743,0,1647652,106,167,0,13,0,377464304,864104777,100253506
17655565,547,2120927,0,1612334,3,260,11,5,5,378545505,863500355,100249255
17596057,842,2339743,0,1698525,31,250,22,2148,279,369206116,796120722,100224725
17189810,1235,3391400,637,1598171,4931,627,3,554,150,371525366,754096536,100339774
19625379,1237,2779784,5,1727173,50,1071,9,9,0,378083489,858454272,100268216
19775811,844,2826354,0,1653301,9,902,3,15,0,377665794,858506540,100248321
19543929,556,2776481,3,1597381,3,1049,12,9,0,373519355,847113697,100251729
19551053,578,2641434,0,1608499,49,535,3,25,0,376492372,855625956,100246627
19238146,539,2924912,389,1498647,6196,902,53,4518,150,365097297,833228554,100248471
19408867,680,2572902,4,1508195,428,362,2,244,0,375389379,851047308,100293855
19485248,570,2535171,0,1433213,11,193,5,37,0,377620939,863372657,100250431
19650111,553,2531541,0,1329655,27,287,0,85,17,374898313,866224002,100252051
19791971,486,2481507,0,1451696,0,623,8,5,0,377410311,865409270,100285680
19735084,546,2607236,0,1508572,15,388,6,11,0,378087305,866000113,100248245
19485461,533,2649978,0,1532096,12,219,0,3,0,377471061,863675558,100252351
19840976,540,2727063,3,1315996,9,234,0,0,0,376809484,873473384,100248143
19978533,719,2726636,3,1274812,200,122,6,75,18,374652923,877239314,100249462
20133617,677,2487833,0,1140619,112,100,0,72,0,378342231,900134483,100257971
20183688,682,2771152,3,1131450,0,144,0,6,0,378608650,891082570,100246585
20256806,662,2943033,0,1271924,24,159,0,28,6,378779403,887696106,100245974
20055272,558,2811884,511,1169665,1392,132,2,9,0,377617429,893434933,100253684
20912580,472,3058056,303,1003791,5251,596,8,1831,109,369076190,872502214,100272626
20131526,509,3071634,75,1019927,175,196,0,193,0,375647596,881138525,100268880
20464466,459,2942513,0,1046776,156,203,0,44,11,376508464,912010794,100265567
21679095,484,3223859,0,852499,0,140,0,11,0,378117529,924457093,100248354
21849980,412,3283151,4,890645,34,194,6,5,0,377325449,918540686,100248369
21120109,402,3250248,0,878789,12,137,3,68,18,375939259,913252959,100252607
21304671,389,3085682,0,776829,15,206,9,3,0,375834983,923340122,100239421
22458541,349,3123483,0,729358,3,115,3,3,3,376677291,924032269,100247530
3792939,453,659301,97,156152,9,210,23,4461,3824,80987471,168663320,22384952
23318195,3285,1482958,319,1949583,3534,818,0,43,0,749084737,1992399964,200104286
32774128,1670,3400085,7,3031044,1703,822,58,10514,1767,737057398,1736852978,200285954
33845160,1675,3964825,0,3345046,19,534,5,17,0,751856916,1762969956,200268564
36552867,1606,4674769,0,3358567,71,542,17,52,5,751997947,1734137976,200250301
39674741,1626,5481779,0,3361153,25,892,6,45,5,754134144,1741810974,200262515
39836103,1452,5681420,215,3187448,875,875,6,256,0,746968430,1735688712,200256680
39863182,1328,5443308,0,2909405,56,757,21,97,6,753942183,1747131878,200270075
39476257,1341,5054123,41,2900833,2558,686,11,3,0,754280432,1751274385,200230515
39987678,1466,5183635,4,2904811,1820,806,41,1995,0,755361445,1760389579,200296538
39618550,1331,5248014,0,2952091,12,605,2,16,0,751078466,1750827086,200255909
40350862,1245,5380130,346,2498145,6515,472,18,1606,35,751755906,1790924875,200258704
40643626,1442,5398974,172,2409654,5911,647,68,1550,40,747100729,1790758375,200280028
41365761,1399,5930422,48,2363842,760,347,3,350,12,753778838,1810286635,200269958
42310843,1418,6241056,0,2107860,69,490,2,111,0,756587852,1841789779,200259434
42418286,1322,6417328,4,1754678,420,413,8,41,0,739548944,1831042212,200253929
38678501,1468,6066327,373,1615027,3623,638,20,2641,321,678251748,1660462519,200267695
39574402,2051,5839016,1359,1376686,1147,348,27,1478,102,678629093,1680766798,196010591
77374064,41368,8635446,1299,7371339,17708,1588,47,13143,795,2047260315,5015053292,600098945
108042193,100723,16731157,486,8597916,7993,2010,33,7883,438,2133109818,4936149249,600295102
113890547,96913,17754759,1084,8537977,9110,2753,35,6860,229,2167550882,5003291318,600237179
117541324,87346,18162351,193,8092730,6179,3150,81,3865,157,2208339108,5189507742,600384828
108613942,117358,19162126,1118,5808850,12532,1924,83,12599,1087,2013915937,4673109557,600248063
114813752,143354,20717662,1220,4568503,13600,2559,245,16164,1475,2040227359,4857038035,600289279
7313012,10189,1109871,190,234748,455,104,8,194,1222,133217059,328691448,35834640
114293014,6951,11774623,402,10578347,5882,2531,64,1758,118,2803446381,6752096923,750100601
140819758,5703,20036016,182,11439942,5885,2006,34,5526,157,2756573486,6217050542,750286697
133511430,5720,18734844,2526,9644783,29870,2415,64,22750,1417,2615350373,5931757261,750237141
139655107,3799,20129799,1965,7728624,31428,1424,50,25454,1850,2595477092,6158641451,750282729
118346414,3403,17828982,9059,4587112,47428,1123,24,39550,5528,2092057605,5083938581,604014909
106360134,9263,12302382,11870,9659838,83902,3905,264,83539,11929,2718007181,6275014156,800078474
135613541,7852,19506886,16609,10677985,140053,4395,146,144810,18843,2697641863,6020960984,800404408
144951799,8171,19469391,6356,10530036,61963,3119,25,47739,5394,2790533522,6389826420,800266974
144576236,8523,21563689,8843,8687221,64186,2046,80,54515,9018,2724548143,6343827150,800384857
116808342,6669,17653453,1124,4518822,3847,1455,22,6058,2121,2036974358,4978659860,559970394
126239577,9432,14328910,2032,11456519,29116,2105,20,21898,495,3202778128,7397624267,900126292
149329334,9073,23835579,34273,11388447,232175,16978,2424,212853,34131,3095474165,6327540963,900309932
154496975,6082,23172556,12905,10410075,103821,3625,410,110818,16191,3028962374,6708496291,900281237
165699645,8372,29902596,2983,8573289,25718,3309,621,36389,5414,3084194499,7048272740,900264127
62974821,1627,9367584,1843,2235277,12435,606,36,21045,4590,1105028746,2703402835,325791549
150802252,8998,17438063,3717,12874702,34004,4065,267,25490,2952,3479997847,8183051459,1000107355
182365908,5464,25215278,7441,13314657,51185,3432,56,45716,7399,3522122478,8014383406,1000279092
184479114,5437,25790667,5978,11429454,43602,1998,36,52698,7621,3453796870,8115126237,1000293115
131231345,3928,19751386,6273,5214143,40304,1949,46,40550,7976,2314866936,5679146827,663608103
186544888,124106,23280622,10583,16166279,48998,4076,131,50541,7652,4173807282,9713432967,1200106512
237701885,161291,32955878,39,17037755,390,3229,15,1014,78,4517440522,10493642621,1200299135
227507063,131270,35131831,387,10625445,2735,1851,0,66,0,4036329041,9831853610,1069844842
242801404,17267,31290467,8108,20331162,73448,14873,716,71515,7871,5265001781,12181533026,1500104742
281588727,11763,40398570,6150,18381881,53235,12371,546,69217,8215,5334710697,12316054332,1500383290
128758267,5275,20598203,3681,5196832,29384,4026,369,32290,5662,2294502779,5510688041,663714469
342316340,18133,44801037,12263,27692129,75072,7856,547,73069,6489,7194793048,16671658283,2000099315
306805525,10128,45662583,3546,16101430,29479,4389,324,39666,4083,5595435660,13340354916,1600514523
424107300,15473,54321681,11514,33254169,74182,10750,183,74321,13085,8775369562,20401993263,2500105310
223993042,7178,32926860,14977,10377306,72753,3166,79,70988,13979,4050530371,9679175415,1127159728
525633025,22453,69949912,9924,38183950,76271,13965,460,96413,14357,10547661872,24729974437,3000086491
125328513,5040,18660584,110,4861700,646,1259,80,3720,930,2151223868,5324676545,628032188
654529115,27450,88930291,6065,43584655,80078,8541,246,82876,7655,12882103846,30094518734,3567664024
658137347,24387,89387222,3315,42420942,36886,18125,1482,23530,1006,12660308262,30021327649,3569974389
661606072,1842217,97144718,6557,43732948,64648,10377,668,52461,7008,12995512681,30019700330,3678182096
650852838,30465,89085579,2748,43574341,41970,11647,550,54488,4567,12793141420,30218687467,3641078213
2681120,2186,594240,440,515056,4804,93,0,56,0,185949120,505544199,50130581
4735256,187,146711,3,387009,0,15,0,66,12,186401165,507537376,50306417
5259947,258,166821,15,421919,15,21,0,28,66,189588312,515951830,50274669
7345027,303,483982,22,573668,636,135,6,241,0,189901764,481520040,50249822
8120875,261,765652,0,744042,82,75,0,15,0,189583647,456575532,50253063
8145898,200,882778,0,745103,19,110,3,9,0,189600685,451693338,50247657
8301455,226,863741,0,924522,11,49,0,3,0,189606150,442209022,50247595
8268660,236,963972,0,716055,8,77,0,18,0,189314015,447424054,50252047
8325052,230,853946,0,850424,2,156,0,0,0,189821758,446732047,50247277
8600679,211,963290,0,788444,0,77,0,27,0,188291462,445654063,50247730
8438058,152,1051412,0,823594,0,71,0,0,0,189431597,445950111,50252321
8286633,238,1054767,58,822271,270,38,0,1623,385,180900157,422223068,50251288
9049309,161,1114679,4,801677,15,69,0,68,5,189064198,436357874,50266065
9091747,230,1148840,0,828320,367,131,2,324,5,189344736,439135509,50257115
9096045,179,1191655,0,816632,3,122,6,0,0,189014371,436091947,50248960
9427325,141,1204194,0,791733,25,62,3,2,0,189635383,442001634,50253244
9713540,139,1349626,0,833378,9,188,0,37,0,188321986,435594334,50250269
9846719,193,1311910,0,833806,12,310,0,40,0,188063876,436991744,50216291
10029925,124,1507368,0,760282,3,361,0,0,0,189366253,436282912,50253044
10000112,141,1425668,0,799693,6,94,0,3,0,189229705,440014325,50254080
10198909,99,1423253,0,797109,3,326,3,3,0,189611662,440293378,50249315
10056075,156,1434178,3,786409,21,87,0,28,0,189922148,438280583,50253166
9472197,116,1366224,0,717364,3,91,0,3,6,183866586,418416230,50233008
9161410,145,1211311,407,646959,3307,131,0,725,56,173701783,396400401,50248850
9242496,122,1206545,38,759623,292,59,0,144,47,174730204,401153073,50278168
9159967,104,1279410,49,747201,190,141,0,175,31,173857051,393770757,50252663
9206325,83,1227298,42,699838,184,103,3,166,78,173273380,399630824,50248196
9290366,94,1212184,51,659285,220,85,3,188,53,173726927,398905633,50261534
9215729,136,1163213,35,692006,220,286,2,169,47,173007248,394547685,50244582
9204996,136,1132808,56,638401,237,110,0,452,100,171817435,389454820,50222088
9091144,123,1135590,54,632089,255,209,0,474,147,173536720,398553762,50262621
9256952,121,1143862,16,609291,112,71,0,77,37,173619497,402753785,50252165
9211907,127,1213813,20,612979,135,101,2,137,44,171252904,400411004,50240306
9137433,113,1181214,37,592236,461,178,2,137,38,171511618,397953298,50253949
9286049,87,1152840,16,671080,94,106,0,90,27,174744326,404861042,50251531
8806482,111,1168110,100,681373,207,301,0,1888,423,165614439,382666950,50244382
9463144,172,1183175,12,655953,163,75,0,217,11,181734205,418313682,50270750
10010437,153,1262924,0,698639,9,65,0,35,0,189609980,441656286,50260200
9939762,126,1323395,0,760823,6,182,9,12,0,189694142,437127962,50247642
9782331,164,1227278,0,757385,9,100,0,6,0,189025112,438901501,50251569
9230452,153,1289922,3,661097,12,91,3,9,0,173032849,414413007,50243901
9228104,170,1260454,26,585792,50,84,0,59,31,172586480,410441998,50262285
8977922,149,1182144,40,595716,103,119,6,91,31,171635287,410533902,50272393
9107704,122,1308098,32,628651,157,44,0,110,12,172444853,416864392,50322709
9264913,112,1153969,7,576902,81,25,0,78,12,175017381,424309808,50258204
9336771,128,1261907,15,528972,50,75,0,34,12,175337489,430681483,50225806
10257813,122,1297372,22,480671,91,28,12,31,0,190135570,457000571,50308913
9987374,142,1288142,91,714861,1065,91,6,899,106,185188602,445019252,50313256
10174666,186,1479752,3,503231,66,52,3,25,0,189631418,452122963,50258935
10355658,138,1511765,0,706178,242,49,0,116,0,189336614,455482615,50254356
10137813,173,1475246,0,539573,5,71,0,6,0,189904990,453708832,50249057
10328457,123,1471092,0,610842,44,49,0,41,0,189614947,458910231,50250365
9625859,131,1479787,0,472515,1417,90,8,1227,18,178735395,421365520,50248261
9691868,3088,1398693,46,528101,985,129,11,1602,132,171055269,408356504,50277578
9704954,464,1479390,8,450213,69,82,0,239,11,172618859,418924942,50258029
9449893,184,1521029,917,448477,21531,157,2,18292,1797,170040288,398647617,50264095
7687009,128,1136702,9027,404654,37091,122,0,25923,4849,165331771,341110488,50263968
7608977,137,1057920,8461,356758,30261,66,0,23118,6122,164251300,330860916,50303618
7696214,149,1143754,5712,344924,21337,50,0,26266,6012,165447853,343086678,50309529
7933897,237,1299089,3718,348900,19394,194,6,18995,3818,165311212,348503561,50279974
7993765,286,1510951,3341,355535,10966,176,9,12466,3435,168121576,354394595,50358376
9096766,156,1529283,2084,365650,10507,12,3,4340,902,172175670,410560310,50289590
9440594,160,1486111,616,367451,3073,47,12,2378,553,171621133,422722542,50275263
9655865,118,1451504,373,377245,3220,56,0,2476,480,173496689,429475257,50277837
10319416,579,1664060,237,439787,1476,147,31,455,15,184765312,455685875,50278444
10435034,156,1630763,0,436209,100,50,0,94,0,188749290,468638951,50265155
9678949,321,1571043,34,421467,135,94,3,131,15,172080534,422858482,50250075
10279325,196,1383122,0,329257,8,28,0,6,0,174130833,437292043,50311475
10129818,142,1579074,17,371056,68,50,3,12,0,173205969,432929038,50280073
10929602,211,1583784,17,333111,88,91,28,84,6,175327312,434565532,50273468
8989718,564,1356136,1499,278383,5441,18,5,339,136,150210400,367085627,43925052
4551222,2670,658492,292,517839,3844,125,9,134,0,177760973,454372270,50100250
4863476,606,190555,0,362344,9,69,6,9,0,181604751,462864581,50292463
5192955,494,192500,22,370111,241,116,3,6,0,185232623,474366023,50269097
6331375,607,387447,7,453759,358,175,47,634,81,181194139,445626896,50249538
7100928,825,796816,0,714280,651,222,6,257,0,180449066,405370777,50291725
7672601,690,812778,0,626919,55,385,6,62,0,181821904,412289798,50251451
7546543,944,908725,267,732283,1834,260,16,53,0,180982015,388097762,50258398
7155620,924,860003,350,645974,1809,471,44,6321,339,173147097,379725071,50280466
6944472,981,1076531,25,650246,2176,368,19,937,12,178941289,321858027,50268284
7679485,698,933540,0,812014,227,204,16,1009,5,182176596,398829644,50268558
7822704,691,870498,8,734320,87,145,8,231,5,182355884,400847233,50264959
8396324,707,1039568,0,726232,43,207,19,90,0,184524707,406988592,50257246
8256132,764,950947,0,753337,62,219,13,63,0,183252348,404934087,50261571
8351706,785,1081690,0,753496,34,157,18,33,0,183667860,397761256,50246678
8320172,853,1170411,0,755697,50,166,0,22,0,184222040,405994334,50268200
8749031,723,1185962,2,766785,40,182,12,15,0,186737766,406025631,50262595
8963816,715,1242204,0,792733,3,147,9,0,0,186953827,410418201,50256989
8949794,809,1279507,0,641834,72,207,6,131,0,181078742,393887313,50294751
9233431,702,1364428,1,662783,169,238,6,59,0,186371259,404218136,50262778
9215487,712,1317200,0,706127,37,185,3,34,0,184961314,404500617,50219568
8948214,813,1423289,0,745339,34,367,21,43,0,181971225,386030700,50240335
8690651,1002,1523622,118,756116,3487,512,18,786,0,178872069,388858789,50258777
9049870,1208,1739374,3,487684,235,200,6,825,12,180225971,392499139,50267857
9221548,892,1411353,0,641528,141,392,18,109,0,181709714,395957862,50257774
9509374,726,1459466,0,758437,115,351,6,65,0,183878682,404043693,50261148
8943141,747,1352708,0,744228,71,389,0,468,12,174708465,378253077,50252062
8968383,620,1284447,17,682460,305,277,12,235,0,180791038,394170514,50280607
9261733,775,1378733,2,731423,186,219,17,88,0,183891798,400194116,50328205
9165936,640,1391785,0,671745,82,300,11,135,0,183081624,397242490,50252364
9145381,723,1367832,0,568568,1237,504,27,831,0,181859066,399622759,50257482
8804259,1025,1348782,103,656302,2432,565,13,2415,123,172507406,377583401,50277539
8938197,741,1269780,2,718503,1376,391,46,2145,10,180531322,391565276,50326616
9325897,746,1295948,0,716106,204,188,8,1121,30,184365448,398109310,50276431
9458580,732,1301244,0,703497,0,147,11,33,0,187323029,415282463,50254304
9405220,666,1282017,0,686605,3,166,2,5,0,186265211,411377015,50286725
8070033,806,1395148,73,636504,1673,279,18,483,5,180346059,341417498,50255657
8715099,681,1483352,4,656692,320,307,25,113,0,183984197,374102311,50290763
9201197,985,1280730,0,686475,197,336,18,288,0,186204894,409719084,50255062
9088893,955,1297510,0,703728,65,392,9,87,0,182615582,399002293,50264055
9292246,813,1307024,3,656729,317,314,9,100,0,183849798,405874263,50253871
9433102,721,1349429,0,645638,56,188,3,53,0,186028112,406201686,50257648
9180099,857,1264218,3,686752,50,279,3,18,0,187425371,407889186,50256869
9823934,499,1292962,0,683971,18,342,0,15,0,189933295,439355588,50250303
