L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-load-misses,L2-store-misses,cycles,instructions,ns
28302932,211,14468,40376,27875,171888,25096,14705,287780,708654,187105970,223458876,50289296
24767713,61011,12612878,247684,1538,91252,7305,1957,216684,131065,187928008,257065548,50335469
27936618,159,12930,22991,23706,150974,19500,7630,257304,63355,181517081,230904949,50341278
15605515,487,287368,100230,2057,101736,2696,22499,379021,1694879,176010542,205156517,50331544
20894257,50823,12339731,198445,1596,69548,3620,3053,71733,171528,166553271,241124442,50307706
28394299,204,297503,488,2289,356484,35846,6423,144671,68458,171468093,216516143,50332305
20519998,40211,9104890,633756,1639,69745,3678,3210,72651,197393,167562274,236859214,50293011
24636249,10364,2476258,45697,2407,348630,12578,254,264211,63494,182102827,244968312,50284845
27627779,39096,8730993,619778,1712,72848,4087,3798,74407,244722,188608655,296680147,50298635
30335554,225,145030,39925,3034,312678,49897,10036,131545,122130,189853897,285343986,50300873
17693064,30506,7293209,142785,2397,91904,2992,19988,396664,1844802,176358086,196528165,50292158
27786010,13639,3740253,107591,1639,78497,3576,3271,140428,161854,177956915,237649786,50324162
22325134,15996,4701200,555431,2231,310104,36333,7514,125480,66032,167877090,193222046,50278728
19689524,39070,9113095,153464,3210,108637,3567,2988,83061,189185,163162675,218669305,50317640
24424042,515,341832,536425,8642,330785,10266,9,330281,273,181546007,208146528,50327917
24819882,54813,10179244,158728,2858,194160,5774,3305,88222,252155,182606128,277973920,50307604
26542855,421,80332,103946,7357,191917,9307,250,332256,32760,190006182,231705105,50324344
16441556,17214,5561463,1314370,1580,79953,3503,2249,78636,158463,189967709,248861357,50286115
21477251,42728,7054870,102567,2389,243996,7147,1923,113876,212850,172059987,236199412,50303930
18138346,668,27687,52851,12708,221936,18972,14048,245074,16348,168988185,183699421,50308054
19583505,48337,11540510,203377,1433,84898,4508,2835,108103,198099,167743901,222163421,50262336
26265507,39,15670,359,5138,236477,48620,8620,230240,19138,173024597,179898764,50433680
24617618,38540,10278626,698016,3024,85276,3644,3381,130785,190120,187758066,262714185,50310696
26503267,12376,793901,257,2229,305734,47518,8424,145269,124323,188437066,207527681,50316395
21127872,418,163359,127068,2153,83257,3038,1615,104502,173652,176826164,234956879,50370727
15972498,32959,7306584,1313703,1545,73260,3577,3200,81096,190000,166919267,210408729,50300333
21018272,16520,3680639,65335,2279,392564,11363,53,302890,59580,167709787,214542420,50275618
25631261,28397,5898653,584585,7895,71911,3529,3177,77051,209707,168222068,254520855,50294354
25211845,22001,5329065,97709,3908,328994,13371,141,291468,54736,184044568,250799576,50285386
27071432,40027,9509238,621584,2478,72778,4061,3804,73678,240929,188392309,290652668,50286410
24600598,544,38156,49291,2605,306804,27316,984,222435,70446,176543707,235315961,50345630
13226612,5521,1422017,1137670,2180,72248,3309,1753,103001,198380,168618994,205296339,50295490
21858344,43576,10262616,190072,1731,79696,3307,3046,85944,220827,170552950,249476788,50304384
26548494,3346,1488913,518863,7352,325321,11979,6,327639,39505,187517649,230768154,50364131
26600357,40343,7611292,136665,2962,133371,4052,3766,84559,263868,189755289,291208797,50305600
22179056,5016,3213387,547874,5061,291742,10368,166,318868,54756,173922874,214938790,50295211
21928850,44879,8250444,131958,2629,222188,4983,3195,77569,223008,170751310,247804499,50292397
19467268,685,26461,45934,13546,247993,21412,3466,340260,170,169757119,192928020,50539654
20514283,241,237982,603712,59859,363094,21845,16859,72580,81668,170307980,272459644,50381055
23735538,60159,12731102,241002,2656,226363,8555,1826,131211,236034,187872043,269971956,50272151
25645109,301,13319,47918,10160,240541,20683,14211,309412,15974,189275172,230173675,50289309
21782950,53997,11713641,213196,1496,77405,5440,2664,130611,187826,176092265,238848186,50262476
23531514,50,336996,281,2174,261103,47021,6616,193295,48648,169350813,164829835,50379544
21768601,22040,6115552,677974,1420,79025,3264,4073,101879,129926,170689648,222095313,50278683
23059856,35729,7002746,93925,2327,307608,10710,3,272651,87157,182712268,240103474,50417727
21621956,492,56673,111052,8803,147575,3428,1813,96952,106312,189075579,237264059,50389029
17642283,19727,4156133,1393865,2800,70994,3805,3466,66791,203332,178582439,228528198,50279516
21432960,26227,6115753,123019,3824,347146,13270,6,383240,160,168032502,224024060,50339936
24166782,26870,4661402,562449,10362,131993,4195,3251,72688,212166,172154201,230029428,50256808
25498728,24875,7641567,170225,3222,316707,13921,6,327937,132,188121906,243151483,50313433
27868842,41767,8499521,617753,9710,123711,4049,3665,73517,242292,189290794,291729888,50358001
24505731,4185,848106,58517,2745,315973,12889,160,269504,60168,176256609,235842108,50285201
13264253,1961,452265,1174509,6439,70970,3376,1700,68802,159224,168156761,228510441,50326486
21639753,54271,11635900,200113,3006,77343,3415,3170,85798,215752,169745687,244602731,50299045
25359603,569,15385,82827,6881,356749,10820,0,334337,141,184246735,211448080,50308568
25092397,56279,10344192,615214,4377,157494,4467,3504,77366,258118,188033204,286895702,50287955
24796103,718,1010157,560040,8101,284083,10943,9,332094,361,187544312,217742949,50297778
20444057,49371,10985314,165774,3218,222609,5778,3072,75208,220198,175197381,240130356,50297353
22607106,450,112505,40665,23452,173626,13049,536,327856,151,165520273,190060451,50280275
22283553,245,239450,335693,65060,401670,34768,27535,142053,86821,180340510,293071715,50344886
23973498,59866,12858504,247169,3933,206345,7954,1895,140703,224842,187494975,270602736,50316752
26914566,482,25575,41916,26907,180695,22836,14291,308678,685554,187390431,214808032,50325632
21921139,79081,11342325,207436,1474,76004,3643,2791,80816,201062,181560685,244670430,50292776
22807561,83,306824,335,2021,294582,44903,4501,232224,44364,169650465,179947538,50360613
22022317,17180,4871900,661259,1516,83382,3655,3930,70313,153692,176242776,226945952,50350137
22209982,32889,6219943,80831,2291,316422,11028,91,285419,87054,182836374,239485050,50344247
21549510,429,82912,110522,8197,111094,3323,1702,84961,112619,183108084,227321925,50389005
17386425,29585,4066584,1350819,3072,77304,3710,3227,71394,197603,174951928,218845862,50315099
22872862,35793,6909304,114256,3201,377742,11450,9,353852,88,167753934,227436435,50306729
23394310,32270,4830803,579693,11111,139961,16360,3068,71021,233710,181498065,266447879,50312845
26328025,24619,6215921,137680,3124,356161,13832,3,331896,29576,189105987,253744654,50346308
26199849,63165,9012853,630275,7896,79657,3879,3476,70553,227246,185424695,279032222,50299121
22937853,4888,738442,32841,2728,321589,13315,154,291994,40908,172328875,204297559,50355984
16576976,965,519740,294839,21683,76404,3411,1586,66186,70414,167264222,229336733,50327789
24436395,52107,9869242,1128266,3773,323286,3688,3235,80808,243069,180710379,273717705,50327766
27214751,450,957792,537376,7962,350059,11988,0,345563,301,188267406,225609936,50312334
23680957,50567,8909931,152962,2836,153422,4848,3568,79777,254107,187783314,277993677,50309529
22629935,655,27183,548023,9706,267578,10957,9,322280,320,181176272,200427352,50288624
19878467,47584,11206227,208158,2943,111495,5085,2558,76164,200630,168895107,229976050,50290790
27140727,433,23439,43539,26480,177113,14371,698,331198,186,174819994,222022198,50500133
22362577,257,306675,304344,65425,383102,34598,28628,135888,94713,187737351,300928255,50296698
22059806,78583,11907413,235424,1630,166234,7054,2212,178553,200928,182898565,251267328,50416022
26628572,121,203308,19977,24956,148246,16038,5555,260573,8819,175390498,202004269,50284189
19759536,61583,10684778,206107,1486,79098,3609,2926,173979,815953,171787919,218792689,50263899
23199407,28213,1816639,238,2261,310445,42546,3537,183942,148331,182204096,216715700,50618580
24522910,23156,5820402,671227,1572,86533,3732,3521,76764,172428,189405396,248351940,50315378
21817377,25364,4713529,56450,2202,309290,11022,279,259791,100424,186623366,234274921,50291054
21997628,282,98971,109258,9311,98348,3161,1613,81864,91454,177908658,226148768,50321115
19123110,31917,2652702,1232977,19794,334166,4421,3277,69100,221999,174887114,242102600,50324694
23834821,32412,7888597,167789,3579,357198,13549,12,355652,147,179918826,242916036,50288463
28343367,35185,7570362,601655,8701,87150,3990,3682,74575,244548,190225672,285198256,50352157
25463958,8462,1991251,73400,2744,325058,16983,229,251776,69638,187285337,257413391,50300272
26101825,59055,9589631,599201,1787,69877,4049,3539,71427,226212,188164445,274035209,50429349
26404180,372,136163,66312,2541,318137,39790,3157,209042,74243,187572627,256917061,50319238
18413338,33066,8328591,234158,2296,75738,4183,14242,129778,1813917,188830082,217025948,50250085
31901464,9472,1976278,79675,2042,118646,3806,3601,111802,178204,183285173,266697711,50328416
26920226,48924,12878968,197644,18920,190263,41506,10489,135700,850994,189454477,290239950,50323866
35191583,20,7802,57764,18106,136592,7964,3050,244514,83111,190092223,268438941,50320298
24441244,59378,14278108,253084,7371,84768,16204,20262,151453,924518,190341519,290867254,50353367
33307422,236,11052,45624,24528,123524,13936,1865,338829,160,189402933,257710902,50314259
23408251,213,236449,366361,63496,400763,34947,23957,138078,94882,190361393,312792636,50312341
22190448,71760,11595025,222073,1581,157916,6439,2442,161176,213748,180581573,246230508,50417227
26600566,140,99792,23704,25112,143682,16277,5408,258860,6884,177195155,193896738,50271422
19636200,38093,10554094,192513,1497,76803,4510,2511,185009,771758,164925377,201787582,50439349
22809876,29376,4862762,51114,1964,326349,11658,492,216057,121978,174724044,216116181,50274150
19447491,4031,21431,595602,10130,155837,4582,3123,135116,143606,184032631,203092775,50302795
25633374,51769,12903086,176758,2852,342378,11075,0,282128,87755,188447434,249182363,50314805
19581239,472,33399,95775,11773,219416,18137,2454,93456,85629,188800200,253441517,50303262
22635460,21205,2379828,1341939,39844,404364,7658,3581,73957,227033,189313432,297675004,50301388
25020702,32856,7253040,133567,3640,333840,13887,97,314187,56799,188863530,259381072,50307378
28097141,38395,8750255,619191,1708,73715,4133,3815,74976,243764,188892120,305902219,50331396
31867216,14422,3312281,488453,2921,316015,50609,9603,131477,135803,189098586,269227456,50313674
33849062,24296,6828434,153197,1701,76588,4149,3834,159976,147303,189249096,290721177,50330128
23681802,24,251110,52664,23215,164289,36591,12839,140044,114743,181543183,306129421,50281595
24037842,46081,9171527,238997,48006,203678,24612,39086,414219,1431469,188569237,254760462,50249957
32686583,4230,2829067,114635,18895,141871,8363,1497,348230,251,188874332,259090729,50314787
25577865,59189,11881332,204387,9036,133974,24464,17785,135510,232129,190092754,295445943,50335425
27759772,509,661043,98498,7894,234909,12229,163,352600,179,189969080,256232342,50311493
25479608,59739,13075147,197487,8516,241597,18629,17267,77678,258443,190274557,293943338,50310704
24817980,427,16799,101982,9660,261461,10778,207,343646,239,185292522,227780241,50332329
17507820,800,2091151,1386946,3056,132497,3619,2216,77013,96553,181032657,248458709,50284015
24008615,55207,9433338,145289,2959,265480,7763,2285,114516,246624,188928796,272673337,50314385
23073482,561,14927,605508,9359,187765,7276,1466,265192,8797,189536870,206479232,50317933
24072410,61735,11282966,182704,2574,343993,9608,1418,169689,207172,187780926,265977906,50298712
22695459,547,20363,56400,14586,223485,18924,14926,202104,60389,187970490,229466124,50318399
23645944,70000,13167561,233309,2784,195048,10288,917,226481,136445,184743233,244704043,50290251
25763722,227,61285,32403,27294,150628,15779,7815,266386,89785,181464957,225025644,50359055
20296867,8939,603930,103187,28678,79868,16654,46809,347048,1630369,182013092,229903876,50348163
30432512,45048,12041245,229619,1685,69239,7527,2201,291198,65259,187609743,278164760,50308329
30035865,30410,2516412,54044,29224,130168,25271,17759,131271,190329,187074915,278935922,50320486
32210742,54816,9869923,210658,2680,217134,12416,480,324727,25,186646016,276752997,50277074
21194441,31005,5273223,93875,15411,137546,19987,17930,70882,229001,185099646,268644037,50328203
26792934,23660,7983365,168311,3104,285507,15177,12,340326,44,184655671,249124157,50314041
21644680,351,186416,171972,11472,151090,17035,1735,74724,80216,182888285,287734596,50401294
20728291,37076,8540598,1221829,32150,339571,4392,3527,75876,245718,184459213,248071046,50308708
24567550,7191,3148243,100361,5131,326227,11751,3,338091,157,180349050,226305177,50295283
23973848,54077,10552023,653222,8742,140363,17374,3344,76770,247544,180695268,278091354,50286539
22945492,555,344517,54800,5927,334597,12581,3,358979,185,181360922,215882207,50307847
25040761,58491,10848055,646399,6658,238533,13700,3422,77617,257555,188235457,287517212,50381509
26426656,375,70145,104858,8719,241992,10217,3,344060,279,189345237,226009402,50310081
16200485,12245,4510297,1309695,2223,82451,3691,2127,78152,153844,186586767,263224376,50297764
24938108,40819,6319838,82870,2331,244069,7250,2592,97214,253292,190436968,273870397,50325502
23145628,3544,2792390,628900,6849,130375,6603,1385,263377,46489,190354909,213449780,50315349
24233723,48330,7861229,115504,2238,300162,8979,1715,151609,231772,189319503,271101312,50322083
22274765,370,811362,608520,8716,149234,4737,2146,215459,68559,189385004,209375302,50317065
23356230,57135,10604670,158812,2954,353523,9965,827,215666,167396,180547287,249325402,50284605
21755449,565,13622,56856,13841,237860,19477,4834,164068,50016,184894045,239186652,50292554
21148226,5829,176779,766017,44487,393292,23542,16805,76890,166341,176583909,274327769,50296526
27864762,48581,13695960,206878,2926,281079,13964,3,317322,69025,176590953,270978521,50286659
24914898,18312,1716274,600290,10067,130586,4870,3696,74324,200566,187737346,269267275,50334636
22645437,33733,7413708,136119,3393,336310,14002,327,296248,65427,185211312,246270176,50317970
28026142,37627,8911186,615729,1682,75491,3796,3576,75035,236596,184957492,303940657,50284405
30509198,4949,1097897,69401,2810,330061,49024,7073,174616,76485,188802098,269015357,50304174
18199474,19479,5169084,119422,2442,79362,3608,15317,166418,1933508,177882031,201529157,50291625
28265733,19970,6421040,152806,3136,84937,3925,3670,170448,155463,181261383,243310871,50285203
27676822,34984,8440560,117101,8473,251005,41868,10261,141984,842981,188700123,279319265,50311854
33779451,6632,3638280,111283,1821,87536,3975,3446,217198,107884,188888711,265993181,50317409
25350444,55340,11383033,177327,29296,152630,33682,13903,152134,879934,189275788,294363606,50311544
35298863,113,1223613,81220,18605,114162,6742,2425,285693,37071,190431641,260060922,50330723
23495308,4,274633,209025,34014,84066,25865,7504,147519,137505,189902744,313603699,50354480
24259935,59787,12751793,240767,31259,373847,22480,32343,234531,231989,189511324,274051124,50356482
27683342,276,11491,44650,24285,240569,13690,771,323089,405,186817360,224546161,50319246
24061943,59912,12669901,251069,1882,161216,17039,15793,169922,925150,188915248,264745828,50332270
30068696,81,11024,32704,25469,200643,16101,3044,336232,286,185606349,223447146,50311148
22510890,60510,13992974,242255,1548,90020,5670,15917,178623,838098,185884211,259620619,50283801
30521571,31,6559,469,21468,178053,34709,8918,268051,37886,188962802,238252167,50293428
20004682,216,375660,108522,23803,97809,5749,14056,143815,111656,185363269,295632051,50296540
3431,529,16486,279,4145,4145,4145,40,460,19,3097275,5436804,970862
34848317,2923,684202,46707,652571,129120,29452,42761,131307,16001,365657128,609991433,100116339
55914885,363,9301435,305523,82402,356150,42419,366463,808949,893168,371682640,512770933,100339014
52094193,491,9346453,277421,18453,432094,35576,17839,446748,247851,378860417,547462269,100317884
47572496,923,7505320,709299,16740,515623,29373,3693,350994,328678,362707139,517163105,100333084
37028546,1015,7008957,667686,5982,156303,7446,5354,166541,472516,362629087,518384048,100301981
39825452,658,7325162,701766,12355,555046,31678,3223,566786,255519,345525109,417836487,100286712
48500126,484,9877632,279988,14750,504591,30049,17712,402853,246244,378865905,510284425,100297435
43403525,582,233564,261571,47475,566939,30361,4859,457104,99260,363338977,483176766,100335548
54242711,914,11141138,1793244,17888,676118,29710,3571,388174,313382,376834993,578909656,100276279
60209655,470,11513219,342020,4679,334382,49454,13989,186504,1019734,374726728,571436502,100311203
60221486,128,349014,243639,84459,447467,40952,28302,507980,238982,371373029,607105614,100327032
52281734,546,9433304,301147,17482,416836,30509,27428,425358,246370,369080469,533229189,100371092
52107706,447,9549434,811693,11686,488985,17217,4226,384695,296931,377200514,537704386,100310489
50909604,830,6912595,233975,8869,419198,15698,2177,355726,234795,372242390,542095461,100290012
39212668,897,6762185,1381402,4075,396879,17944,3931,336474,421592,374349352,454187199,100310745
47251999,632,6597413,670000,4052,398677,14702,4051,363350,310801,378136530,494489297,100349169
45592911,643,7335256,705234,6740,388670,13966,3473,396360,230829,359258016,461943482,100340187
47486773,753,6140422,1378248,22056,432516,18773,5625,164884,361994,377178578,578842780,100317845
62403556,337,5915454,641882,6392,410468,39007,8292,293541,271560,378965643,559783108,100315749
63749668,482,9780922,271631,40882,259100,61318,13521,427906,883076,377693275,598723113,100305454
47746199,288,8908934,1360473,42745,644734,39150,11187,203751,348994,375604921,619117574,100292610
52133729,724,6685172,731684,11107,500511,17566,3382,427111,269778,375545518,525173628,100305138
53679523,848,6729429,692544,6913,443300,29190,3755,403603,307429,376967130,530148559,100316225
43551352,674,7430729,683137,4589,158608,25671,17496,217148,1430274,373325754,471784204,100327575
49593206,674,5797213,689484,3762,399671,40598,11136,247994,322006,366685374,464285070,100329649
48151332,515,6575784,675690,3985,392154,38695,5857,288926,335995,370848343,485060760,100292534
44501467,1094,2771295,222187,9070,397888,14234,2520,364588,280550,377279707,452241453,100325966
54996389,563,9685841,1266465,4870,361136,47095,14205,185181,1100491,378172001,589525975,100293862
64975857,226,11344463,320563,28590,178698,33358,20851,373517,1048211,377652464,588445974,100309946
48986113,839,3419408,860367,12689,368888,28585,2273,405448,72749,370126346,540417306,100297856
50868021,791,8785511,1209747,5254,439038,24012,5659,320114,331249,370898282,533689067,100674969
57866765,413,10067671,730515,4299,367697,51683,13654,218808,350446,377977230,540670521,100332951
57909402,376,343056,118949,36850,296009,51324,16853,302975,280748,376650486,580500918,100349162
52262583,68,9543439,284910,30385,215752,34144,44815,678708,1899844,374999383,456609624,100301609
54333177,200,9622871,260736,25690,285440,40929,14954,473602,887075,378649938,507136519,100345465
53245707,288,9360586,252690,20923,316002,50845,12440,441404,944485,371822432,500783415,100309257
47596802,428,10761361,360540,21070,168784,16204,33297,679521,1755473,375877508,542663813,100341024
63812283,370,10247350,256363,33780,457052,35956,17159,442845,209515,376978700,600660016,100341440
54108463,540,6059112,714391,10557,412724,46384,7936,287851,288656,376512203,528883956,100311163
44613758,882,6812547,1003483,4589,142274,8299,14332,206046,1043291,370074893,492263734,100354905
61891661,378,9185175,236833,22737,301790,46322,13347,389815,919227,375973189,545696160,100273281
55899771,157,8709886,231675,23236,236727,40822,13845,385014,961538,357505172,523826232,100356319
43201945,237,7311829,237362,45005,243466,49689,56597,561477,1991473,353156682,531739075,100316183
51701482,175,8524253,257946,20689,269782,43063,12795,410102,900580,354508797,462719352,100310786
50408370,430,5287739,681053,4194,351339,45655,11569,253426,252367,359518394,450177354,100330510
45950214,563,2671498,142335,5998,420434,39929,6034,308187,309410,355099873,457942468,100286033
44283340,752,6979531,1333871,4599,361068,16782,4782,200745,472236,359137077,501123709,100327333
64012177,652,7265305,751243,24867,257483,57886,18986,270321,222001,370390415,553892718,100368367
57892961,407,10144621,292152,29951,254719,31363,20297,475129,820888,365416126,570626418,100294962
50905293,286,9382648,931248,59324,755029,35119,15689,368966,259896,365593347,581629680,100312948
46895715,922,6292229,737966,13232,488674,16562,3972,383534,280601,375191384,505786492,100348849
55241002,570,6428065,658543,5897,422597,38398,6614,290456,335660,376663246,533538712,100340767
44270333,741,6772681,919077,4112,160544,8072,14336,165767,1073798,378105634,480488433,100392016
50901920,406,6944439,663156,3890,382358,41927,12963,268379,291696,365232227,465688460,100306717
49353356,534,6650380,650477,3817,395106,48176,8714,264414,327880,376050464,487596825,100315374
37825544,1359,5070928,1299004,6026,364704,26849,2739,339993,306447,376586112,429850203,100344917
61561781,332,11504800,257191,20565,288869,42899,14352,199844,1092579,379530019,606718232,100334563
64708639,194,10480096,300434,28026,272105,35738,17769,429046,1008858,368965008,566823861,100314635
48550099,1262,1902063,1509900,14969,249533,22983,3807,353322,101600,378192062,542237497,100336087
52472799,620,9922524,763319,4320,422835,27089,6406,298051,366013,377281541,549681883,100305445
57365333,574,9031000,739485,5903,380120,52518,13388,199531,367006,373499584,538707390,100321273
55266657,285,1346068,90398,47131,293148,69941,56666,588503,1741407,376699405,530160521,100342433
53546100,159,10295162,301861,27419,264282,24788,22753,521669,892504,377898833,503254155,100345394
52226168,367,8792750,254776,23776,431533,55072,12549,418127,877128,358736325,470021900,100311520
50197014,634,4256623,228295,3904,373860,51257,12179,284664,255342,376802971,468973233,100351971
54339615,655,7216987,893388,4146,166317,7583,14200,255039,995853,377316893,510437525,100319317
57582143,497,9627019,304389,32317,312649,38935,22996,501002,927274,377442144,582695326,100351987
55744330,823,10133382,302876,17592,430805,30439,17464,395826,237715,373864998,555624903,100339067
45847773,873,6666513,1381773,4282,337739,12147,5086,167762,480233,377116162,537609571,100294058
55654218,687,7265272,728232,5813,396044,71768,14453,247567,282167,368210086,496540961,100321490
61153494,543,8205873,494327,22715,277151,54504,17418,265393,523723,377690090,549848760,100367971
48631960,252,9693320,388047,32096,216866,31268,42698,659052,1625275,377757691,511542075,100341903
51838885,172,8791851,284435,27129,258981,21783,17257,479902,834505,366623569,475404198,100354671
50266246,462,7282573,600308,7542,309537,53630,13242,250124,389966,360881590,462886558,100272596
40972542,576,936644,1146378,4347,391513,47687,8618,274572,350844,377882841,429698368,100363035
59950134,525,11795533,251318,22625,289058,46699,14391,199332,1062530,371484502,586166630,100311602
64766828,322,11208434,314992,26289,202480,32553,20431,404299,259739,375419773,595432784,100339044
47288212,1182,3834050,1440303,12966,365806,18599,2006,397690,77256,376376474,543000714,100340955
50051778,735,7887142,706147,5939,387574,16180,4089,322848,344384,372104056,526481367,100288687
53076193,541,8963446,741728,5773,379850,40132,7250,271492,332672,371815085,522528987,100281136
55845985,365,2196696,133507,4996,389705,47512,14536,234653,363151,371607626,535501543,100298726
45761566,355,8744439,246535,5493,346950,39477,22623,490174,1814753,376853213,418596760,100323330
50984745,416,7468899,709151,3686,381409,51075,10885,278936,293641,377691490,471775273,100312763
46370412,640,7254111,716667,3770,407924,12587,4136,362771,267896,367512132,479828897,100322193
41131677,1070,2977700,1389125,11142,263859,7041,5362,161934,323070,352352351,474504271,100307013
49495914,977,10138362,733776,6518,406248,16626,3926,371173,305551,359528628,543793233,100279002
59979428,584,6069399,630368,5947,406119,40276,7963,271349,300105,374434441,539178394,100348497
52178765,262,7774575,240325,33580,313440,74128,55970,530594,1979132,376205100,559117431,100327473
55994807,316,10568764,330289,26302,292030,32524,19146,498704,224414,366913932,533296121,100298370
53683872,696,9800465,287083,24586,492120,31113,18110,424720,257356,378488213,554009213,100362608
43364643,1338,1558895,1487600,11482,338681,14142,2409,416183,89597,373798246,484750959,100289982
46138896,576,6491473,730818,12331,441546,21130,3706,358756,261325,374178733,473228965,100323096
46675879,564,8182258,238392,14634,554461,27380,16466,357783,280971,376686259,502539310,100344585
48786463,410,9350142,287296,24703,485948,32943,5630,433058,210940,373923978,499527746,100295235
53966149,53,10360946,456570,66692,678568,38903,33602,581183,241337,371514455,588400575,100303603
48199066,776,5964921,698408,11273,458859,29300,4785,308607,297857,367824467,508439718,100293663
55380058,782,6707374,677277,4408,383339,49376,10151,226795,321958,356837973,539949560,100324333
48304504,724,7391165,873776,7249,143372,8324,15186,241856,1177640,377627893,486295266,100352063
61843021,231,9309965,242108,22349,278280,48703,13233,420344,905575,379171223,557081805,100329771
56418849,486,9284468,313043,45262,272620,39144,20971,519340,943840,378057583,547422354,100345709
46655210,286,9176678,869170,61612,563389,45972,23914,220974,334870,371176552,580439237,100314229
49647197,551,9622633,305497,26746,403871,29372,16170,466463,931304,376622503,479914216,100356332
51421845,133,9291768,290425,27893,323211,23210,18365,514523,912208,374338932,476966268,100290033
50300892,363,354113,103927,23835,293458,49269,22409,428354,228191,373359900,441724306,100282639
58315954,366,10482535,295548,32311,208659,32456,24275,646853,2357126,372932672,550706792,100475500
56183155,590,10683306,832230,15499,359265,29928,4054,381638,278228,376122837,584027697,100354223
46595370,1148,7010430,372286,6567,401371,17956,4403,374797,387280,374281214,535437766,100352911
55692776,534,8703920,1141456,5330,359436,44820,13853,176794,1057427,375999868,507666931,100356840
58657979,186,11046125,289502,24600,249076,44025,17689,358229,996055,379085931,568694291,100314494
56818610,220,4037156,227989,26971,192703,36615,9233,448084,156455,374795684,556244865,100292369
52487122,218,8843521,393795,77254,579542,34131,33989,537214,231609,378087846,490840925,100330392
53210751,154,9144421,275031,25308,323906,36007,18870,495991,949958,377497444,481286316,100346725
52162239,146,9298028,255182,22164,301289,51595,14638,485876,946954,377868924,491714459,100368533
44722476,282,9971231,337871,4063,157293,14854,32804,549603,2026826,376773654,513191133,100371394
65320668,240,10507044,303209,30265,358925,37175,16724,456564,901494,371177401,580000315,100358330
54129348,431,7431456,729894,13394,467240,29247,3724,418887,225690,378660059,572295875,100293978
44046528,1004,6745141,1332972,4229,142157,7862,11227,160904,644324,372092187,495453866,100337695
61192925,400,8139312,235911,5949,355525,45734,13844,297093,882135,377151056,530833916,100317030
59923659,395,9064490,237924,22460,280075,56430,13373,378642,919363,371652994,529197377,100300544
48966987,80,5204455,264803,90692,520416,46371,46735,537532,1085971,376358396,568915405,100312271
52732467,193,9998888,314913,27090,339163,34926,18865,544955,928598,377489224,483828476,100310462
52859358,114,10135347,299347,22431,254178,30467,10221,533003,876076,377821703,483364042,100312070
51624445,357,874065,149980,9012,290278,51425,12992,382953,199613,373333973,474890545,100267916
48811844,482,8526797,223025,13532,277985,32202,18010,354259,2144327,359000545,455900885,100370127
60053079,351,9689966,248548,34112,205195,38103,17751,317931,935786,358676646,540926364,100287383
61816628,269,9654715,287638,29351,208052,32828,12539,425427,844028,358062642,561031688,100319023
50556384,248,9750829,796901,65342,719483,37491,17382,318281,281762,372194813,594527964,100301990
50764766,726,7772713,748293,15723,485108,29828,3587,433035,237499,377286952,532948993,100345950
46789952,927,6672904,732951,10589,425552,16040,3599,385790,289824,368393569,488977204,100363008
44705903,1052,6796845,1350949,7767,157899,7561,5607,189895,460581,377311513,497634858,100327638
43579493,561,4849320,640125,12153,540301,14698,3207,366224,252968,359645320,438316632,100342905
47008362,567,9365781,267563,15405,560749,30439,17431,389169,247592,374926992,491323483,100302966
48170779,286,2496206,246043,44759,422410,34874,5764,491304,157354,378586029,501602444,100311023
55658059,520,9998685,857639,49039,640221,37059,33606,615582,233085,372409401,556626713,100313564
52349132,698,11403520,776031,5689,374599,17035,4024,348034,309830,371377663,561378515,100353802
60263045,353,2705476,94746,27734,335254,50401,22273,156982,374472,378827827,593989934,100319083
56283748,198,10155880,308029,28386,172992,39345,43873,675264,2170218,374333101,510882711,100359110
55967132,330,10170392,318947,28037,341799,32421,20949,478128,493163,378694601,552547204,100405695
51420924,343,10195119,344780,15477,430921,30859,1984,378101,179966,377360597,560591080,100338025
47047540,571,7793892,1549946,16891,605990,13997,3328,385319,246137,371650617,503557844,100294898
48045910,494,8610830,266013,14704,486584,30481,17247,381737,252103,378092434,490351559,100326884
49356237,249,8681641,285393,13275,457964,31311,17907,452816,228172,378841545,491874728,100323394
45262532,216,6949436,335656,84441,418755,50384,43844,604200,1482087,364930008,536163556,100300072
55704768,464,10547318,341338,14398,321775,30027,16038,419008,226425,361603037,559872241,100290357
57894062,447,6776506,671182,10782,462421,18253,3909,392990,256735,378027552,559195978,100321533
45721743,616,8965860,344797,5913,285967,43254,18815,355659,1965370,375275188,482033651,100326790
58613116,148,10167827,291080,24357,246003,33514,20799,336663,1010647,376666281,562996242,100314693
60718054,62,10210263,317982,28518,306485,37460,16468,528097,901270,377641227,538390830,100339732
50952005,741,214151,1418163,59779,559912,34050,7667,299482,180342,377765271,569958538,100326595
46093315,428,8692254,246338,14902,563794,30557,17131,364524,267010,367087631,487124810,100290474
51014956,371,10246879,304514,30828,401553,35267,17557,477941,909501,377511134,490071462,100372458
50891608,155,7426262,288414,28344,326581,24598,9977,556573,135802,378567343,503663842,100339600
56427652,389,9730613,380785,33651,355848,35839,42721,729160,1659277,377217284,549425497,100342908
52583011,807,7475831,696097,17688,467916,32104,3574,363569,289530,365484503,541700885,100336427
